chip_id,archetype,archetype_confidence,region,imagery_layer,grid_id,detector,source_run,source_pred_id,bbox_geo_wkt,preview_path,added_date,notes,training_eligible
johannesburg_G0856_v4_2_p0000,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0856,v4_2,cls_pv_thermal_v2,0000,"POLYGON ((28.042664229869843 -26.19428694248199, 28.042664229869843 -26.194214522838585, 28.04258108139038 -26.194214522838585, 28.04258108139038 -26.19428694248199, 28.042664229869843 -26.19428694248199))",previews/corrugated_metal_roof/johannesburg_G0856_v4_2_p0000.png,2026-05-13,,false
johannesburg_G0856_v4_2_p0003,skylight_roof_window,A2,johannesburg,geid_2024_02,G0856,v4_2,cls_pv_thermal_v2,0003,"POLYGON ((28.04337367415428 -26.195892244577408, 28.04337367415428 -26.195712536573406, 28.042599856853485 -26.195712536573406, 28.042599856853485 -26.195892244577408, 28.04337367415428 -26.195892244577408))",previews/skylight_roof_window/johannesburg_G0856_v4_2_p0003.png,2026-05-13,,false
johannesburg_G0856_v4_2_p0015,skylight_roof_window,A2,johannesburg,geid_2024_02,G0856,v4_2,cls_pv_thermal_v2,0015,"POLYGON ((28.043100088834763 -26.197944134473797, 28.043100088834763 -26.1978730559349, 28.04302766919136 -26.1978730559349, 28.04302766919136 -26.197944134473797, 28.043100088834763 -26.197944134473797))",previews/skylight_roof_window/johannesburg_G0856_v4_2_p0015.png,2026-05-13,,false
johannesburg_G0856_v4_2_p0018,skylight_roof_window,A2,johannesburg,geid_2024_02,G0856,v4_2,cls_pv_thermal_v2,0018,"POLYGON ((28.045092970132828 -26.198000460863117, 28.045092970132828 -26.197932064533227, 28.045021891593933 -26.197932064533227, 28.045021891593933 -26.198000460863117, 28.045092970132828 -26.198000460863117))",previews/skylight_roof_window/johannesburg_G0856_v4_2_p0018.png,2026-05-13,,false
johannesburg_G0856_v4_2_p0025,hvac_rooftop_equipment,A2,johannesburg,geid_2024_02,G0856,v4_2,cls_pv_thermal_v2,0025,"POLYGON ((28.052902221679688 -26.197535097599026, 28.052902221679688 -26.19736611843109, 28.052802979946136 -26.19736611843109, 28.052802979946136 -26.197535097599026, 28.052902221679688 -26.197535097599026))",previews/hvac_rooftop_equipment/johannesburg_G0856_v4_2_p0025.png,2026-05-13,,false
johannesburg_G0856_v4_2_p0029,skylight_roof_window,A2,johannesburg,geid_2024_02,G0856,v4_2,cls_pv_thermal_v2,0029,"POLYGON ((28.0426923930645 -26.199662089347843, 28.0426923930645 -26.199491769075394, 28.04263338446617 -26.199491769075394, 28.04263338446617 -26.199662089347843, 28.0426923930645 -26.199662089347843))",previews/skylight_roof_window/johannesburg_G0856_v4_2_p0029.png,2026-05-13,,false
johannesburg_G0856_v4_2_p0033,roof_shadow_dark_fixture,A2,johannesburg,geid_2024_02,G0856,v4_2,cls_pv_thermal_v2,0033,"POLYGON ((28.04358020424843 -26.201224476099014, 28.04358020424843 -26.200768500566472, 28.043483644723892 -26.200768500566472, 28.043483644723892 -26.201224476099014, 28.04358020424843 -26.201224476099014))",previews/roof_shadow_dark_fixture/johannesburg_G0856_v4_2_p0033.png,2026-05-13,,false
johannesburg_G0856_v4_2_p0037,roof_shadow_dark_fixture,A2,johannesburg,geid_2024_02,G0856,v4_2,cls_pv_thermal_v2,0037,"POLYGON ((28.047426491975784 -26.20096296072007, 28.047426491975784 -26.200819462537766, 28.046970516443253 -26.200819462537766, 28.046970516443253 -26.20096296072007, 28.047426491975784 -26.20096296072007))",previews/roof_shadow_dark_fixture/johannesburg_G0856_v4_2_p0037.png,2026-05-13,,false
johannesburg_G0856_v4_2_p0038,roof_shadow_dark_fixture,A2,johannesburg,geid_2024_02,G0856,v4_2,cls_pv_thermal_v2,0038,"POLYGON ((28.046731799840927 -26.2010058760643, 28.046731799840927 -26.20091468095779, 28.046405911445618 -26.20091468095779, 28.046405911445618 -26.2010058760643, 28.046731799840927 -26.2010058760643))",previews/roof_shadow_dark_fixture/johannesburg_G0856_v4_2_p0038.png,2026-05-13,,false
johannesburg_G0856_v4_2_p0046,skylight_roof_window,A2,johannesburg,geid_2024_02,G0856,v4_2,cls_pv_thermal_v2,0046,"POLYGON ((28.051963448524475 -26.199135035276417, 28.051963448524475 -26.199067980051044, 28.051917850971222 -26.199067980051044, 28.051917850971222 -26.199135035276417, 28.051963448524475 -26.199135035276417))",previews/skylight_roof_window/johannesburg_G0856_v4_2_p0046.png,2026-05-13,,false
johannesburg_G0856_v4_2_p0047,skylight_roof_window,A2,johannesburg,geid_2024_02,G0856,v4_2,cls_pv_thermal_v2,0047,"POLYGON ((28.052183389663696 -26.20151281356812, 28.052183389663696 -26.201358586549752, 28.052073419094086 -26.201358586549752, 28.052073419094086 -26.20151281356812, 28.052183389663696 -26.20151281356812))",previews/skylight_roof_window/johannesburg_G0856_v4_2_p0047.png,2026-05-13,,false
johannesburg_G0856_v4_2_p0048,roof_shadow_dark_fixture,A2,johannesburg,geid_2024_02,G0856,v4_2,cls_pv_thermal_v2,0048,"POLYGON ((28.052007704973224 -26.201512813568115, 28.052007704973224 -26.20137602090835, 28.051837384700775 -26.20137602090835, 28.051837384700775 -26.201512813568115, 28.052007704973224 -26.201512813568115))",previews/roof_shadow_dark_fixture/johannesburg_G0856_v4_2_p0048.png,2026-05-13,,false
johannesburg_G0856_v4_2_p0049,other_unknown,A2,johannesburg,geid_2024_02,G0856,v4_2,cls_pv_thermal_v2,0049,"POLYGON ((28.045772910118103 -26.20178908109665, 28.045772910118103 -26.201703250408173, 28.04574742913246 -26.201703250408173, 28.04574742913246 -26.20178908109665, 28.045772910118103 -26.20178908109665))",previews/other_unknown/johannesburg_G0856_v4_2_p0049.png,2026-05-13,,false
johannesburg_G0857_v4_2_p0000,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0857,v4_2,cls_pv_thermal_v2,0000,"POLYGON ((28.052514642477036 -26.19321003556251, 28.052514642477036 -26.193128228187547, 28.052384555339813 -26.193128228187547, 28.052384555339813 -26.19321003556251, 28.052514642477036 -26.19321003556251))",previews/corrugated_metal_roof/johannesburg_G0857_v4_2_p0000.png,2026-05-13,,false
johannesburg_G0857_v4_2_p0001,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0857,v4_2,cls_pv_thermal_v2,0001,"POLYGON ((28.05256024003029 -26.193303912878033, 28.05256024003029 -26.19322344660758, 28.052431493997574 -26.19322344660758, 28.052431493997574 -26.193303912878033, 28.05256024003029 -26.193303912878033))",previews/corrugated_metal_roof/johannesburg_G0857_v4_2_p0001.png,2026-05-13,,false
johannesburg_G0857_v4_2_p0002,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0857,v4_2,cls_pv_thermal_v2,0002,"POLYGON ((28.052608519792557 -26.193397790193554, 28.052608519792557 -26.193317323923107, 28.052478432655334 -26.193317323923107, 28.052478432655334 -26.193397790193554, 28.052608519792557 -26.193397790193554))",previews/corrugated_metal_roof/johannesburg_G0857_v4_2_p0002.png,2026-05-13,,false
johannesburg_G0857_v4_2_p0008,ground_road_marking,A2,johannesburg,geid_2024_02,G0857,v4_2,cls_pv_thermal_v2,0008,"POLYGON ((28.0568665266037 -26.193238198757175, 28.0568665266037 -26.193122863769528, 28.0568128824234 -26.193122863769528, 28.0568128824234 -26.193238198757175, 28.0568665266037 -26.193238198757175))",previews/ground_road_marking/johannesburg_G0857_v4_2_p0008.png,2026-05-13,,false
johannesburg_G0857_v4_2_p0012,solar_thermal_water_heater,A2,johannesburg,geid_2024_02,G0857,v4_2,cls_pv_thermal_v2,0012,"POLYGON ((28.058381974697113 -26.193592250347134, 28.058381974697113 -26.19356542825698, 28.05833771824837 -26.19356542825698, 28.05833771824837 -26.193592250347134, 28.058381974697113 -26.193592250347134))",previews/solar_thermal_water_heater/johannesburg_G0857_v4_2_p0012.png,2026-05-13,,false
johannesburg_G0857_v4_2_p0013,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0857,v4_2,cls_pv_thermal_v2,0013,"POLYGON ((28.059214800596237 -26.19372099637986, 28.059214800596237 -26.193667352199547, 28.059190660715103 -26.193667352199547, 28.059190660715103 -26.19372099637986, 28.059214800596237 -26.19372099637986))",previews/corrugated_metal_roof/johannesburg_G0857_v4_2_p0013.png,2026-05-13,,false
johannesburg_G0857_v4_2_p0018,solar_thermal_water_heater,A2,johannesburg,geid_2024_02,G0857,v4_2,cls_pv_thermal_v2,0018,"POLYGON ((28.052992075681686 -26.197505593299866, 28.052992075681686 -26.197355389595028, 28.052802979946136 -26.197355389595028, 28.052802979946136 -26.197505593299866, 28.052992075681686 -26.197505593299866))",previews/solar_thermal_water_heater/johannesburg_G0857_v4_2_p0018.png,2026-05-13,,false
johannesburg_G0857_v4_2_p0019,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0857,v4_2,cls_pv_thermal_v2,0019,"POLYGON ((28.054378777742386 -26.19821771979332, 28.054378777742386 -26.198042035102848, 28.054115921258926 -26.198042035102848, 28.054115921258926 -26.19821771979332, 28.054378777742386 -26.19821771979332))",previews/corrugated_metal_roof/johannesburg_G0857_v4_2_p0019.png,2026-05-13,,false
johannesburg_G0857_v4_2_p0032,hvac_rooftop_equipment,A2,johannesburg,geid_2024_02,G0857,v4_2,cls_pv_thermal_v2,0032,"POLYGON ((28.059779405593872 -26.197422444820404, 28.059779405593872 -26.19734734296798, 28.0597485601902 -26.19734734296798, 28.0597485601902 -26.197422444820404, 28.059779405593872 -26.197422444820404))",previews/hvac_rooftop_equipment/johannesburg_G0857_v4_2_p0032.png,2026-05-13,,false
johannesburg_G0857_v4_2_p0033,ground_road_marking,A2,johannesburg,geid_2024_02,G0857,v4_2,cls_pv_thermal_v2,0033,"POLYGON ((28.058943897485733 -26.197952181100842, 28.058943897485733 -26.197842210531228, 28.058828562498093 -26.197842210531228, 28.058828562498093 -26.197952181100842, 28.058943897485733 -26.197952181100842))",previews/ground_road_marking/johannesburg_G0857_v4_2_p0033.png,2026-05-13,,false
johannesburg_G0857_v4_2_p0044,skylight_roof_window,A2,johannesburg,geid_2024_02,G0857,v4_2,cls_pv_thermal_v2,0044,"POLYGON ((28.055864721536636 -26.1988627910614, 28.055864721536636 -26.19883060455322, 28.055828511714935 -26.19883060455322, 28.055828511714935 -26.1988627910614, 28.055864721536636 -26.1988627910614))",previews/skylight_roof_window/johannesburg_G0857_v4_2_p0044.png,2026-05-13,,false
johannesburg_G0857_v4_2_p0045,skylight_roof_window,A2,johannesburg,geid_2024_02,G0857,v4_2,cls_pv_thermal_v2,0045,"POLYGON ((28.055807054042816 -26.199039816856384, 28.055807054042816 -26.19900360703468, 28.055758774280548 -26.19900360703468, 28.055758774280548 -26.199039816856384, 28.055807054042816 -26.199039816856384))",previews/skylight_roof_window/johannesburg_G0857_v4_2_p0045.png,2026-05-13,,false
johannesburg_G0857_v4_2_p0048,skylight_roof_window,A2,johannesburg,geid_2024_02,G0857,v4_2,cls_pv_thermal_v2,0048,"POLYGON ((28.055781573057175 -26.1991149187088, 28.055781573057175 -26.19907200336456, 28.05573597550392 -26.19907200336456, 28.05573597550392 -26.1991149187088, 28.055781573057175 -26.1991149187088))",previews/skylight_roof_window/johannesburg_G0857_v4_2_p0048.png,2026-05-13,,false
johannesburg_G0857_v4_2_p0050,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0857,v4_2,cls_pv_thermal_v2,0050,"POLYGON ((28.05757999420166 -26.199705004692078, 28.05757999420166 -26.199505180120465, 28.057335913181305 -26.199505180120465, 28.057335913181305 -26.199705004692078, 28.05757999420166 -26.199705004692078))",previews/corrugated_metal_roof/johannesburg_G0857_v4_2_p0050.png,2026-05-13,,false
johannesburg_G0857_v4_2_p0051,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0857,v4_2,cls_pv_thermal_v2,0051,"POLYGON ((28.055837899446487 -26.200749725103382, 28.055837899446487 -26.20058611035347, 28.05562064051628 -26.20058611035347, 28.05562064051628 -26.200749725103382, 28.055837899446487 -26.200749725103382))",previews/corrugated_metal_roof/johannesburg_G0857_v4_2_p0051.png,2026-05-13,,false
johannesburg_G0857_v4_2_p0055,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0857,v4_2,cls_pv_thermal_v2,0055,"POLYGON ((28.057665824890137 -26.199713051319122, 28.057665824890137 -26.199566870927807, 28.05757999420166 -26.199566870927807, 28.05757999420166 -26.199713051319122, 28.057665824890137 -26.199713051319122))",previews/corrugated_metal_roof/johannesburg_G0857_v4_2_p0055.png,2026-05-13,,false
johannesburg_G0857_v4_2_p0069,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0857,v4_2,cls_pv_thermal_v2,0069,"POLYGON ((28.062414675951004 -26.20116949081421, 28.062414675951004 -26.20108231902122, 28.062208145856857 -26.20108231902122, 28.062208145856857 -26.20116949081421, 28.062414675951004 -26.20116949081421))",previews/corrugated_metal_roof/johannesburg_G0857_v4_2_p0069.png,2026-05-13,,false
johannesburg_G0857_v4_2_p0076,hvac_rooftop_equipment,A2,johannesburg,geid_2024_02,G0857,v4_2,cls_pv_thermal_v2,0076,"POLYGON ((28.053759187459946 -26.202522665262222, 28.053759187459946 -26.20234161615371, 28.05342122912407 -26.20234161615371, 28.05342122912407 -26.202522665262222, 28.053759187459946 -26.202522665262222))",previews/hvac_rooftop_equipment/johannesburg_G0857_v4_2_p0076.png,2026-05-13,,false
johannesburg_G0857_v4_2_p0082,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0857,v4_2,cls_pv_thermal_v2,0082,"POLYGON ((28.06244283914566 -26.20129823684692, 28.06244283914566 -26.201169490814202, 28.062145113945007 -26.201169490814202, 28.062145113945007 -26.20129823684692, 28.06244283914566 -26.20129823684692))",previews/corrugated_metal_roof/johannesburg_G0857_v4_2_p0082.png,2026-05-13,,false
johannesburg_G0857_v4_2_p0083,skylight_roof_window,A2,johannesburg,geid_2024_02,G0857,v4_2,cls_pv_thermal_v2,0083,"POLYGON ((28.061086982488636 -26.202220916748047, 28.061086982488636 -26.201877593994134, 28.060912638902664 -26.201877593994134, 28.060912638902664 -26.202220916748047, 28.061086982488636 -26.202220916748047))",previews/skylight_roof_window/johannesburg_G0857_v4_2_p0083.png,2026-05-13,,false
johannesburg_G0888_v4_2_p0003,hvac_rooftop_equipment,A2,johannesburg,geid_2024_02,G0888,v4_2,cls_pv_thermal_v2,0003,"POLYGON ((28.01358237862587 -26.187062412500385, 28.01358237862587 -26.1869229376316, 28.01339864730835 -26.1869229376316, 28.01339864730835 -26.187062412500385, 28.01358237862587 -26.187062412500385))",previews/hvac_rooftop_equipment/johannesburg_G0888_v4_2_p0003.png,2026-05-13,,false
johannesburg_G0888_v4_2_p0006,roof_shadow_dark_fixture,A2,johannesburg,geid_2024_02,G0888,v4_2,cls_pv_thermal_v2,0006,"POLYGON ((28.016011118888855 -26.18579104542732, 28.016011118888855 -26.185466498136513, 28.015620857477188 -26.185466498136513, 28.015620857477188 -26.18579104542732, 28.016011118888855 -26.18579104542732))",previews/roof_shadow_dark_fixture/johannesburg_G0888_v4_2_p0006.png,2026-05-13,,false
johannesburg_G0888_v4_2_p0011,pergola_carport_shadow,A2,johannesburg,geid_2024_02,G0888,v4_2,cls_pv_thermal_v2,0011,"POLYGON ((28.0185404419899 -26.184999793767922, 28.0185404419899 -26.184928715229027, 28.018437176942825 -26.184928715229027, 28.018437176942825 -26.184999793767922, 28.0185404419899 -26.184999793767922))",previews/pergola_carport_shadow/johannesburg_G0888_v4_2_p0011.png,2026-05-13,,false
johannesburg_G0888_v4_2_p0017,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0888,v4_2,cls_pv_thermal_v2,0017,"POLYGON ((28.01829367876053 -26.186100840568546, 28.01829367876053 -26.18597745895385, 28.0181984603405 -26.18597745895385, 28.0181984603405 -26.186100840568546, 28.01829367876053 -26.186100840568546))",previews/corrugated_metal_roof/johannesburg_G0888_v4_2_p0017.png,2026-05-13,,false
johannesburg_G0888_v4_2_p0019,hvac_rooftop_equipment,A2,johannesburg,geid_2024_02,G0888,v4_2,cls_pv_thermal_v2,0019,"POLYGON ((28.01900714635849 -26.186756640672687, 28.01900714635849 -26.186693608760837, 28.018940091133118 -26.186693608760837, 28.018940091133118 -26.186756640672687, 28.01900714635849 -26.186756640672687))",previews/hvac_rooftop_equipment/johannesburg_G0888_v4_2_p0019.png,2026-05-13,,false
johannesburg_G0888_v4_2_p0021,skylight_roof_window,A2,johannesburg,geid_2024_02,G0888,v4_2,cls_pv_thermal_v2,0021,"POLYGON ((28.01911309361458 -26.186866611242294, 28.01911309361458 -26.186807602643963, 28.019058108329777 -26.186807602643963, 28.019058108329777 -26.186866611242294, 28.01911309361458 -26.186866611242294))",previews/skylight_roof_window/johannesburg_G0888_v4_2_p0021.png,2026-05-13,,false
johannesburg_G0888_v4_2_p0022,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0888,v4_2,cls_pv_thermal_v2,0022,"POLYGON ((28.019508719444275 -26.187222003936768, 28.019508719444275 -26.18705570697784, 28.019255250692368 -26.18705570697784, 28.019255250692368 -26.187222003936768, 28.019508719444275 -26.187222003936768))",previews/corrugated_metal_roof/johannesburg_G0888_v4_2_p0022.png,2026-05-13,,false
johannesburg_G0888_v4_2_p0023,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0888,v4_2,cls_pv_thermal_v2,0023,"POLYGON ((28.02023559808731 -26.18722200393677, 28.02023559808731 -26.187089234590523, 28.020050525665283 -26.187089234590523, 28.020050525665283 -26.18722200393677, 28.02023559808731 -26.18722200393677))",previews/corrugated_metal_roof/johannesburg_G0888_v4_2_p0023.png,2026-05-13,,false
johannesburg_G0888_v4_2_p0039,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0888,v4_2,cls_pv_thermal_v2,0039,"POLYGON ((28.02019938826561 -26.187250167131428, 28.02019938826561 -26.18722334504127, 28.020129650831223 -26.18722334504127, 28.020129650831223 -26.187250167131428, 28.02019938826561 -26.187250167131428))",previews/corrugated_metal_roof/johannesburg_G0888_v4_2_p0039.png,2026-05-13,,false
johannesburg_G0888_v4_2_p0040,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0888,v4_2,cls_pv_thermal_v2,0040,"POLYGON ((28.01958918571472 -26.18734538555145, 28.01958918571472 -26.187222003936764, 28.019390702247623 -26.187222003936764, 28.019390702247623 -26.18734538555145, 28.01958918571472 -26.18734538555145))",previews/corrugated_metal_roof/johannesburg_G0888_v4_2_p0040.png,2026-05-13,,false
johannesburg_G0888_v4_2_p0041,pergola_carport_shadow,A2,johannesburg,geid_2024_02,G0888,v4_2,cls_pv_thermal_v2,0041,"POLYGON ((28.02006796002388 -26.187534481287, 28.02006796002388 -26.18747144937515, 28.020003587007523 -26.18747144937515, 28.020003587007523 -26.187534481287, 28.02006796002388 -26.187534481287))",previews/pergola_carport_shadow/johannesburg_G0888_v4_2_p0041.png,2026-05-13,,false
johannesburg_G0888_v4_2_p0046,roof_shadow_dark_fixture,A2,johannesburg,geid_2024_02,G0888,v4_2,cls_pv_thermal_v2,0046,"POLYGON ((28.020039796829224 -26.187759786844246, 28.020039796829224 -26.187726259231557, 28.019984811544422 -26.187726259231557, 28.019984811544422 -26.187759786844246, 28.020039796829224 -26.187759786844246))",previews/roof_shadow_dark_fixture/johannesburg_G0888_v4_2_p0046.png,2026-05-13,,false
johannesburg_G0888_v4_2_p0048,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0888,v4_2,cls_pv_thermal_v2,0048,"POLYGON ((28.019531518220905 -26.18865966796875, 28.019531518220905 -26.188453137874603, 28.019318282604218 -26.188453137874603, 28.019318282604218 -26.18865966796875, 28.019531518220905 -26.18865966796875))",previews/corrugated_metal_roof/johannesburg_G0888_v4_2_p0048.png,2026-05-13,,false
johannesburg_G0888_v4_2_p0052,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0888,v4_2,cls_pv_thermal_v2,0052,"POLYGON ((28.01272138953209 -26.192586421966553, 28.01272138953209 -26.192554235458374, 28.012655675411224 -26.192554235458374, 28.012655675411224 -26.192586421966553, 28.01272138953209 -26.192586421966553))",previews/corrugated_metal_roof/johannesburg_G0888_v4_2_p0052.png,2026-05-13,,false
johannesburg_G0888_v4_2_p0055,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0888,v4_2,cls_pv_thermal_v2,0055,"POLYGON ((28.01575630903244 -26.190388351678852, 28.01575630903244 -26.19028642773628, 28.015600740909576 -26.19028642773628, 28.015600740909576 -26.190388351678852, 28.01575630903244 -26.190388351678852))",previews/corrugated_metal_roof/johannesburg_G0888_v4_2_p0055.png,2026-05-13,,false
johannesburg_G0888_v4_2_p0057,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0888,v4_2,cls_pv_thermal_v2,0057,"POLYGON ((28.019787669181824 -26.19221895933152, 28.019787669181824 -26.19213983416557, 28.01959991455078 -26.19213983416557, 28.01959991455078 -26.19221895933152, 28.019787669181824 -26.19221895933152))",previews/corrugated_metal_roof/johannesburg_G0888_v4_2_p0057.png,2026-05-13,,false
johannesburg_G0888_v4_2_p0061,solar_thermal_water_heater,A2,johannesburg,geid_2024_02,G0888,v4_2,cls_pv_thermal_v2,0061,"POLYGON ((28.016303479671482 -26.193016916513443, 28.016303479671482 -26.192940473556515, 28.01624983549118 -26.192940473556515, 28.01624983549118 -26.193016916513443, 28.016303479671482 -26.193016916513443))",previews/solar_thermal_water_heater/johannesburg_G0888_v4_2_p0061.png,2026-05-13,,false
johannesburg_G0891_v4_2_p0000,solar_thermal_water_heater,A2,johannesburg,geid_2024_02,G0891,v4_2,cls_pv_thermal_v2,0000,"POLYGON ((28.044846206903458 -26.18511915206909, 28.044846206903458 -26.18509232997894, 28.044788539409637 -26.18509232997894, 28.044788539409637 -26.18511915206909, 28.044846206903458 -26.18511915206909))",previews/solar_thermal_water_heater/johannesburg_G0891_v4_2_p0000.png,2026-05-13,,false
johannesburg_G0891_v4_2_p0004,solar_thermal_water_heater,A2,johannesburg,geid_2024_02,G0891,v4_2,cls_pv_thermal_v2,0004,"POLYGON ((28.04499641060829 -26.18512719869614, 28.04499641060829 -26.185099035501477, 28.044941425323486 -26.185099035501477, 28.044941425323486 -26.18512719869614, 28.04499641060829 -26.18512719869614))",previews/solar_thermal_water_heater/johannesburg_G0891_v4_2_p0004.png,2026-05-13,,false
johannesburg_G0891_v4_2_p0006,skylight_roof_window,A2,johannesburg,geid_2024_02,G0891,v4_2,cls_pv_thermal_v2,0006,"POLYGON ((28.04976537823677 -26.185297518968586, 28.04976537823677 -26.1851580440998, 28.049663454294205 -26.1851580440998, 28.049663454294205 -26.185297518968586, 28.04976537823677 -26.185297518968586))",previews/skylight_roof_window/johannesburg_G0891_v4_2_p0006.png,2026-05-13,,false
johannesburg_G0891_v4_2_p0009,skylight_roof_window,A2,johannesburg,geid_2024_02,G0891,v4_2,cls_pv_thermal_v2,0009,"POLYGON ((28.044658452272415 -26.187787950038906, 28.044658452272415 -26.187728941440582, 28.044594079256058 -26.187728941440582, 28.044594079256058 -26.187787950038906, 28.044658452272415 -26.187787950038906))",previews/skylight_roof_window/johannesburg_G0891_v4_2_p0009.png,2026-05-13,,false
johannesburg_G0891_v4_2_p0010,skylight_roof_window,A2,johannesburg,geid_2024_02,G0891,v4_2,cls_pv_thermal_v2,0010,"POLYGON ((28.0446195602417 -26.18787243962288, 28.0446195602417 -26.187798678874962, 28.04454579949379 -26.187798678874962, 28.04454579949379 -26.18787243962288, 28.0446195602417 -26.18787243962288))",previews/skylight_roof_window/johannesburg_G0891_v4_2_p0010.png,2026-05-13,,false
johannesburg_G0891_v4_2_p0011,pergola_carport_shadow,A2,johannesburg,geid_2024_02,G0891,v4_2,cls_pv_thermal_v2,0011,"POLYGON ((28.043365627527237 -26.188276112079624, 28.043365627527237 -26.18822783231734, 28.04328516125679 -26.18822783231734, 28.04328516125679 -26.188276112079624, 28.043365627527237 -26.188276112079624))",previews/pergola_carport_shadow/johannesburg_G0891_v4_2_p0011.png,2026-05-13,,false
johannesburg_G0891_v4_2_p0012,pergola_carport_shadow,A2,johannesburg,geid_2024_02,G0891,v4_2,cls_pv_thermal_v2,0012,"POLYGON ((28.043368309736252 -26.188497394323356, 28.043368309736252 -26.18844643235206, 28.043290525674823 -26.18844643235206, 28.043290525674823 -26.188497394323356, 28.043368309736252 -26.188497394323356))",previews/pergola_carport_shadow/johannesburg_G0891_v4_2_p0012.png,2026-05-13,,false
johannesburg_G0891_v4_2_p0014,skylight_roof_window,A2,johannesburg,geid_2024_02,G0891,v4_2,cls_pv_thermal_v2,0014,"POLYGON ((28.043360263109207 -26.188607364892963, 28.043360263109207 -26.188555061817162, 28.043290525674823 -26.188555061817162, 28.043290525674823 -26.188607364892963, 28.043360263109207 -26.188607364892963))",previews/skylight_roof_window/johannesburg_G0891_v4_2_p0014.png,2026-05-13,,false
johannesburg_G0891_v4_2_p0036,roof_shadow_dark_fixture,A2,johannesburg,geid_2024_02,G0891,v4_2,cls_pv_thermal_v2,0036,"POLYGON ((28.047288358211517 -26.19024485349655, 28.047288358211517 -26.189951151609417, 28.047215938568115 -26.189951151609417, 28.047215938568115 -26.19024485349655, 28.047288358211517 -26.19024485349655))",previews/roof_shadow_dark_fixture/johannesburg_G0891_v4_2_p0036.png,2026-05-13,,false
johannesburg_G0891_v4_2_p0041,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0891,v4_2,cls_pv_thermal_v2,0041,"POLYGON ((28.048963397741318 -26.192243099212654, 28.048963397741318 -26.1921478807926, 28.04873675107956 -26.1921478807926, 28.04873675107956 -26.192243099212654, 28.048963397741318 -26.192243099212654))",previews/corrugated_metal_roof/johannesburg_G0891_v4_2_p0041.png,2026-05-13,,false
johannesburg_G0891_v4_2_p0051,pergola_carport_shadow,A2,johannesburg,geid_2024_02,G0891,v4_2,cls_pv_thermal_v2,0051,"POLYGON ((28.052466362714767 -26.193116158246994, 28.052466362714767 -26.193035691976544, 28.052337616682053 -26.193035691976544, 28.052337616682053 -26.193116158246994, 28.052466362714767 -26.193116158246994))",previews/pergola_carport_shadow/johannesburg_G0891_v4_2_p0051.png,2026-05-13,,false
johannesburg_G0891_v4_2_p0052,pergola_carport_shadow,A2,johannesburg,geid_2024_02,G0891,v4_2,cls_pv_thermal_v2,0052,"POLYGON ((28.052514642477036 -26.193210035562515, 28.052514642477036 -26.193129569292065, 28.052384555339813 -26.193129569292065, 28.052384555339813 -26.193210035562515, 28.052514642477036 -26.193210035562515))",previews/pergola_carport_shadow/johannesburg_G0891_v4_2_p0052.png,2026-05-13,,false
johannesburg_G0891_v4_2_p0053,pergola_carport_shadow,A2,johannesburg,geid_2024_02,G0891,v4_2,cls_pv_thermal_v2,0053,"POLYGON ((28.05255889892578 -26.193303912878033, 28.05255889892578 -26.19322344660758, 28.052431493997574 -26.19322344660758, 28.052431493997574 -26.193303912878033, 28.05255889892578 -26.193303912878033))",previews/pergola_carport_shadow/johannesburg_G0891_v4_2_p0053.png,2026-05-13,,false
johannesburg_G0891_v4_2_p0054,pergola_carport_shadow,A2,johannesburg,geid_2024_02,G0891,v4_2,cls_pv_thermal_v2,0054,"POLYGON ((28.05255889892578 -26.193397790193554, 28.05255889892578 -26.193328052759167, 28.052479773759842 -26.193328052759167, 28.052479773759842 -26.193397790193554, 28.05255889892578 -26.193397790193554))",previews/pergola_carport_shadow/johannesburg_G0891_v4_2_p0054.png,2026-05-13,,false
