poly_id,region,grid_id,imagery_layer,source_file,source_layer,source_id,label_source,quality_tier,semantic_confidence,boundary_trust,mask_trusted,added_date,archived,archived_reason,notes
johannesburg:G1252:G1252_V4_260421:109,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,109,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:110,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,110,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:111,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,111,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:112,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,112,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:113,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,113,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:114,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,114,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:115,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,115,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:116,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,116,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:117,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,117,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:118,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,118,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:119,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,119,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:120,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,120,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:121,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,121,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:122,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,122,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:123,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,123,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:124,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,124,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:125,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,125,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:126,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,126,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:127,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,127,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:128,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,128,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:129,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,129,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:130,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,130,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:131,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,131,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:132,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,132,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:133,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,133,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:134,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,134,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:135,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,135,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:136,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,136,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:137,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,137,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:138,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,138,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:139,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,139,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:140,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,140,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:141,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,141,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:142,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,142,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:143,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,143,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:144,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,144,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:145,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,145,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:146,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,146,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:147,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,147,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:148,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,148,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:149,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,149,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:150,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,150,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:151,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,151,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:152,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,152,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:153,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,153,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:154,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,154,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:155,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,155,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:156,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,156,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:157,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,157,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:158,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,158,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:159,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,159,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:160,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,160,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:161,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,161,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:162,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,162,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:163,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,163,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:164,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,164,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:165,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,165,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:166,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,166,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:167,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,167,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:168,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,168,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:169,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,169,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1252:G1252_V4_260421:170,johannesburg,G1252,aerial_2023,G1252_V4_260421.gpkg,G1252_V4_260421,170,sam_added_true_fn,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1253:G1253_V4_260421:0,johannesburg,G1253,aerial_2023,G1253_V4_260421.gpkg,G1253_V4_260421,0,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1253:G1253_V4_260421:1,johannesburg,G1253,aerial_2023,G1253_V4_260421.gpkg,G1253_V4_260421,1,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1253:G1253_V4_260421:2,johannesburg,G1253,aerial_2023,G1253_V4_260421.gpkg,G1253_V4_260421,2,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1253:G1253_V4_260421:3,johannesburg,G1253,aerial_2023,G1253_V4_260421.gpkg,G1253_V4_260421,3,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1253:G1253_V4_260421:4,johannesburg,G1253,aerial_2023,G1253_V4_260421.gpkg,G1253_V4_260421,4,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1253:G1253_V4_260421:5,johannesburg,G1253,aerial_2023,G1253_V4_260421.gpkg,G1253_V4_260421,5,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1253:G1253_V4_260421:6,johannesburg,G1253,aerial_2023,G1253_V4_260421.gpkg,G1253_V4_260421,6,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1253:G1253_V4_260421:7,johannesburg,G1253,aerial_2023,G1253_V4_260421.gpkg,G1253_V4_260421,7,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1253:G1253_V4_260421:8,johannesburg,G1253,aerial_2023,G1253_V4_260421.gpkg,G1253_V4_260421,8,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1253:G1253_V4_260421:9,johannesburg,G1253,aerial_2023,G1253_V4_260421.gpkg,G1253_V4_260421,9,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1253:G1253_V4_260421:10,johannesburg,G1253,aerial_2023,G1253_V4_260421.gpkg,G1253_V4_260421,10,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1253:G1253_V4_260421:11,johannesburg,G1253,aerial_2023,G1253_V4_260421.gpkg,G1253_V4_260421,11,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1253:G1253_V4_260421:12,johannesburg,G1253,aerial_2023,G1253_V4_260421.gpkg,G1253_V4_260421,12,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1253:G1253_V4_260421:13,johannesburg,G1253,aerial_2023,G1253_V4_260421.gpkg,G1253_V4_260421,13,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1253:G1253_V4_260421:14,johannesburg,G1253,aerial_2023,G1253_V4_260421.gpkg,G1253_V4_260421,14,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1253:G1253_V4_260421:15,johannesburg,G1253,aerial_2023,G1253_V4_260421.gpkg,G1253_V4_260421,15,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1253:G1253_V4_260421:16,johannesburg,G1253,aerial_2023,G1253_V4_260421.gpkg,G1253_V4_260421,16,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1253:G1253_V4_260421:17,johannesburg,G1253,aerial_2023,G1253_V4_260421.gpkg,G1253_V4_260421,17,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1253:G1253_V4_260421:18,johannesburg,G1253,aerial_2023,G1253_V4_260421.gpkg,G1253_V4_260421,18,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1253:G1253_V4_260421:19,johannesburg,G1253,aerial_2023,G1253_V4_260421.gpkg,G1253_V4_260421,19,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1253:G1253_V4_260421:20,johannesburg,G1253,aerial_2023,G1253_V4_260421.gpkg,G1253_V4_260421,20,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1253:G1253_V4_260421:21,johannesburg,G1253,aerial_2023,G1253_V4_260421.gpkg,G1253_V4_260421,21,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1253:G1253_V4_260421:22,johannesburg,G1253,aerial_2023,G1253_V4_260421.gpkg,G1253_V4_260421,22,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1253:G1253_V4_260421:23,johannesburg,G1253,aerial_2023,G1253_V4_260421.gpkg,G1253_V4_260421,23,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1253:G1253_V4_260421:24,johannesburg,G1253,aerial_2023,G1253_V4_260421.gpkg,G1253_V4_260421,24,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1253:G1253_V4_260421:25,johannesburg,G1253,aerial_2023,G1253_V4_260421.gpkg,G1253_V4_260421,25,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1253:G1253_V4_260421:26,johannesburg,G1253,aerial_2023,G1253_V4_260421.gpkg,G1253_V4_260421,26,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1253:G1253_V4_260421:27,johannesburg,G1253,aerial_2023,G1253_V4_260421.gpkg,G1253_V4_260421,27,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1253:G1253_V4_260421:28,johannesburg,G1253,aerial_2023,G1253_V4_260421.gpkg,G1253_V4_260421,28,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1253:G1253_V4_260421:29,johannesburg,G1253,aerial_2023,G1253_V4_260421.gpkg,G1253_V4_260421,29,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1253:G1253_V4_260421:30,johannesburg,G1253,aerial_2023,G1253_V4_260421.gpkg,G1253_V4_260421,30,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1253:G1253_V4_260421:31,johannesburg,G1253,aerial_2023,G1253_V4_260421.gpkg,G1253_V4_260421,31,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1253:G1253_V4_260421:32,johannesburg,G1253,aerial_2023,G1253_V4_260421.gpkg,G1253_V4_260421,32,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1253:G1253_V4_260421:33,johannesburg,G1253,aerial_2023,G1253_V4_260421.gpkg,G1253_V4_260421,33,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1253:G1253_V4_260421:34,johannesburg,G1253,aerial_2023,G1253_V4_260421.gpkg,G1253_V4_260421,34,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1253:G1253_V4_260421:35,johannesburg,G1253,aerial_2023,G1253_V4_260421.gpkg,G1253_V4_260421,35,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1253:G1253_V4_260421:36,johannesburg,G1253,aerial_2023,G1253_V4_260421.gpkg,G1253_V4_260421,36,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1253:G1253_V4_260421:37,johannesburg,G1253,aerial_2023,G1253_V4_260421.gpkg,G1253_V4_260421,37,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1253:G1253_V4_260421:38,johannesburg,G1253,aerial_2023,G1253_V4_260421.gpkg,G1253_V4_260421,38,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1253:G1253_V4_260421:39,johannesburg,G1253,aerial_2023,G1253_V4_260421.gpkg,G1253_V4_260421,39,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
johannesburg:G1253:G1253_V4_260421:40,johannesburg,G1253,aerial_2023,G1253_V4_260421.gpkg,G1253_V4_260421,40,reviewed_prediction,,,untrusted,False,2026-05-29,True,aerial_2023 vintage/GSD mismatch vs vexcel_2024 base (2026-05-29 decision),
